date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-08-13T00:00:00.000Z,14.99,15.53,14.91,15.35,59585439,14.99,15.53,14.91,15.35,59585439,0.0,1.0
2021-08-16T00:00:00.000Z,14.29,15.14,14.18,15.005,26227173,14.29,15.14,14.18,15.005,26227173,0.0,1.0
2021-08-17T00:00:00.000Z,13.75,14.7,13.56,14.08,31924957,13.75,14.7,13.56,14.08,31924957,0.0,1.0
2021-08-18T00:00:00.000Z,14.22,14.58,13.85,13.98,20754545,14.22,14.58,13.85,13.98,20754545,0.0,1.0
2021-08-19T00:00:00.000Z,13.82,14.12,13.77,13.99,15576723,13.82,14.12,13.77,13.99,15576723,0.0,1.0
2021-08-20T00:00:00.000Z,14.04,14.27,13.9,13.98,17617968,14.04,14.27,13.9,13.98,17617968,0.0,1.0
2021-08-23T00:00:00.000Z,14.43,14.5,14.22,14.265,13277123,14.43,14.5,14.22,14.265,13277123,0.0,1.0
2021-08-24T00:00:00.000Z,14.76,14.93,14.47,14.48,13649869,14.76,14.93,14.47,14.48,13649869,0.0,1.0
2021-08-25T00:00:00.000Z,14.85,15.08,14.51,14.8,13785302,14.85,15.08,14.51,14.8,13785302,0.0,1.0
2021-08-26T00:00:00.000Z,14.36,14.79,14.2,14.7631,16743847,14.36,14.79,14.2,14.7631,16743847,0.0,1.0
2021-08-27T00:00:00.000Z,14.04,14.41,14.04,14.31,19756406,14.04,14.41,14.04,14.31,19756406,0.0,1.0
2021-08-30T00:00:00.000Z,14.19,14.3796,14.0105,14.1789,15445674,14.19,14.3796,14.0105,14.1789,15445674,0.0,1.0
2021-08-31T00:00:00.000Z,14.18,14.25,13.97,14.18,14530694,14.18,14.25,13.97,14.18,14530694,0.0,1.0
2021-09-01T00:00:00.000Z,14.57,14.69,14.11,14.1432,16856454,14.57,14.69,14.11,14.1432,16856454,0.0,1.0
2021-09-02T00:00:00.000Z,15.06,15.2,14.4,14.6,19577967,15.06,15.2,14.4,14.6,19577967,0.0,1.0
2021-09-03T00:00:00.000Z,15.16,15.53,14.92,15.02,18898034,15.16,15.53,14.92,15.02,18898034,0.0,1.0
2021-09-07T00:00:00.000Z,15.84,16.13,15.46,15.5,21664634,15.84,16.13,15.46,15.5,21664634,0.0,1.0
2021-09-08T00:00:00.000Z,15.47,16.006,15.135,15.81,15621429,15.47,16.006,15.135,15.81,15621429,0.0,1.0
2021-09-09T00:00:00.000Z,15.69,15.84,15.26,15.31,18395844,15.69,15.84,15.26,15.31,18395844,0.0,1.0
2021-09-10T00:00:00.000Z,15.29,15.91,15.23,15.77,17029524,15.29,15.91,15.23,15.77,17029524,0.0,1.0
2021-09-13T00:00:00.000Z,15.01,15.39,14.67,15.33,20253138,15.01,15.39,14.67,15.33,20253138,0.0,1.0
2021-09-14T00:00:00.000Z,14.5,15.33,14.38,15.0219,24475728,14.5,15.33,14.38,15.0219,24475728,0.0,1.0
2021-09-15T00:00:00.000Z,15.45,15.5,14.6308,14.84,34831980,15.45,15.5,14.6308,14.84,34831980,0.0,1.0
2021-09-16T00:00:00.000Z,15.5,15.66,15.23,15.4712,24121286,15.5,15.66,15.23,15.4712,24121286,0.0,1.0
2021-09-17T00:00:00.000Z,15.09,15.58,15.06,15.5197,55126327,15.09,15.58,15.06,15.5197,55126327,0.0,1.0
2021-09-20T00:00:00.000Z,14.57,14.91,14.42,14.58,27954604,14.57,14.91,14.42,14.58,27954604,0.0,1.0
2021-09-21T00:00:00.000Z,15.17,15.28,14.56,14.62,23601545,15.17,15.28,14.56,14.62,23601545,0.0,1.0
2021-09-22T00:00:00.000Z,16.84,17.085,15.61,15.86,55383320,16.84,17.085,15.61,15.86,55383320,0.0,1.0
2021-09-23T00:00:00.000Z,17.14,17.35,16.67,17.2,29369467,17.14,17.35,16.67,17.2,29369467,0.0,1.0
2021-09-24T00:00:00.000Z,17.64,17.79,16.62,16.86,22922963,17.64,17.79,16.62,16.86,22922963,0.0,1.0
2021-09-27T00:00:00.000Z,17.7,18.08,16.85,17.66,35517597,17.7,18.08,16.85,17.66,35517597,0.0,1.0
2021-09-28T00:00:00.000Z,17.04,17.67,16.795,17.4,25569467,17.04,17.67,16.795,17.4,25569467,0.0,1.0
